;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Data Logged, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Node Name, Address, Scan Class,  System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
D,A90_PLC5\REM_MODE,A90 PLC-5 MODE SWITCH IN REMOTE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A90_DTS-R,S:1/7,H,,,,,,
D,A90_PLC5\RUN_MODE,A90 PLC-5 IN RUN MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A90_DTS-R,S:1/1,H,,,,,,
A,A90_PLC5\SCAN_LAST,A90 PLC-5 LAST PROGRAM SCAN,F,D,*,F,F,I,L,0,1000,0,1,0,0,,,,,,,A90_DTS-R,S:8,H,,,,,,
A,A90_PLC5\SCAN_MAX,A90 PLC-5 MAXIMUM PROGRAM SCAN,F,D,*,F,F,I,L,0,1000,0,1,0,0,,,,,,,A90_DTS-R,S:9,H,,,,,,
D,A90_PLC5\WTCH_TOUT,A90 PLC-5 WATCHDOG TIMER,F,D,*,T,F,,,,,,,,,,NORMAL,FAULT,NORMAL,,,A90_DTS-R,S:11/8,H,,,,,,
D,AAY\AHT01,CONTACT RAIL AHT01 CHANGED TO OFF,F,D,*,T,F,,,,,,,,,,AHT01 ON,AHT01 OFF,AHT01 ON,,,A75_DTS-R,N42:20/6,F,,,,,,
D,AAY\AL08,CONTACT RAIL AL08 CHANGED TO OFF,F,D,*,T,F,,,,,,,,,,AL08 ON,AL08 OFF,AL08 ON,,,A75_DTS-R,N42:18/13,F,,,,,,
D,AAY\AR13,CONTACT RAIL AR13 CHANGED TO OFF,F,D,*,T,F,,,,,,,,,,AR13 ON,AR13 OFF,AR13 ON,,,A75_DTS-R,N42:18/11,F,,,,,,
D,AAY\ATF01,CONTACT RAIL ATF01 CHANGED TO OFF,F,D,*,T,F,,,,,,,,,,ATF01 ON,ATF01 OFF,ATF01 ON,,,A75_DTS-R,N42:18/10,F,,,,,,
D,AAY\ATF02,CONTACT RAIL ATF02 CHANGED TO OFF,F,D,*,T,F,,,,,,,,,,ATF02 ON,ATF02 OFF,ATF02 ON,,,A75_DTS-R,N42:16/1,F,,,,,,
D,AAY\ATF03,CONTACT RAIL ATF03 CHANGED TO OFF,F,D,*,T,F,,,,,,,,,,ATF03 ON,ATF03 OFF,ATF03 ON,,,A75_DTS-R,N42:16/0,F,,,,,,
D,AAY\ATF04,CONTACT RAIL ATF04 CHANGED TO OFF,F,D,*,T,F,,,,,,,,,,ATF04 ON,ATF04 OFF,ATF04 ON,,,A75_DTS-R,N42:19/5,F,,,,,,
D,AAY\ATF05,CONTACT RAIL ATF05 CHANGED TO OFF,F,D,*,T,F,,,,,,,,,,ATF05 ON,ATF05 OFF,ATF05 ON,,,A75_DTS-R,N42:19/4,F,,,,,,
D,AAY\ATF06,CONTACT RAIL ATF06 CHANGED TO OFF,F,D,*,T,F,,,,,,,,,,ATF06 ON,ATF06 OFF,ATF06 ON,,,A75_DTS-R,N42:19/1,F,,,,,,
D,AAY\ATF07,CONTACT RAIL ATF07 CHANGED TO OFF,F,D,*,T,F,,,,,,,,,,ATF07 ON,ATF07 OFF,ATF07 ON,,,A75_DTS-R,N42:19/0,F,,,,,,
D,AAY\CTRL_PWR,AAY CONTROL POWER TROUBLE,F,D,*,T,F,,,,,,,,,,PWR NORMAL,PWR TRBL,PWR NORMAL,,,A75_DTS-R,N42:19/10,F,,,,,,
D,AAY\D01\ALM,INCOMPLETE SEQUENCE AAY.D01,F,D,A,T,F,,,,,,,,,,NORMAL,INC. SEQ,NORMAL,,,A75_DTS-R,N42:35/10,F,,,,,,
D,AAY\D01\C_C,CB AAY.D01 CHANGED TO ABNORMAL,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,A75_DTS-R,N42:35/3,F,,,,,,
D,AAY\D01\COS_C,UNCOMMANDED COS--AAY.D01 CLOSED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-CLOSED,NORMAL,,,A75_DTS-R,N42:35/14,F,,,,,,
D,AAY\D01\COS_T,UNCOMMANDED COS--AAY.D01 TRIPPED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-TRIPPD,NORMAL,,,A75_DTS-R,N42:35/13,F,,,,,,
D,AAY\D01\I_C,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N42:16/8,F,,,,,,
D,AAY\D01\I_T,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N42:16/9,F,,,,,,
D,AAY\D01\O_C,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N45:1/8,G,,,,,,
D,AAY\D01\O_T,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N45:1/9,G,,,,,,
D,AAY\D01\T_T,CB AAY.D01 CHG TO NON-INDICATING,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,A75_DTS-R,N42:35/2,F,,,,,,
D,AAY\D02\ALM,INCOMPLETE SEQUENCE AAY.D02,F,D,A,T,F,,,,,,,,,,NORMAL,INC. SEQ,NORMAL,,,A75_DTS-R,N42:35/10,F,,,,,,
D,AAY\D02\C_C,CB AAY.D02 CHANGED TO ABNORMAL,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,A75_DTS-R,N42:35/3,F,,,,,,
D,AAY\D02\COS_C,UNCOMMANDED COS--AAY.D02 CLOSED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-CLOSED,NORMAL,,,A75_DTS-R,N42:35/14,F,,,,,,
D,AAY\D02\COS_T,UNCOMMANDED COS--AAY.D02 TRIPPED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-TRIPPD,NORMAL,,,A75_DTS-R,N42:35/13,F,,,,,,
D,AAY\D02\I_C,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N42:16/6,F,,,,,,
D,AAY\D02\I_T,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N42:16/7,F,,,,,,
D,AAY\D02\O_C,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N45:1/6,G,,,,,,
D,AAY\D02\O_T,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N45:1/7,G,,,,,,
D,AAY\D02\T_T,CB AAY.D02 CHG TO NON-INDICATING,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,A75_DTS-R,N42:35/2,F,,,,,,
D,AAY\D03\ALM,INCOMPLETE SEQUENCE AAY.D03,F,D,A,T,F,,,,,,,,,,NORMAL,INC. SEQ,NORMAL,,,A75_DTS-R,N42:35/10,F,,,,,,
D,AAY\D03\C_C,CB AAY.D03 CHANGED TO ABNORMAL,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,A75_DTS-R,N42:35/3,F,,,,,,
D,AAY\D03\COS_C,UNCOMMANDED COS--AAY.D03 CLOSED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-CLOSED,NORMAL,,,A75_DTS-R,N42:35/14,F,,,,,,
D,AAY\D03\COS_T,UNCOMMANDED COS--AAY.D03 TRIPPED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-TRIPPD,NORMAL,,,A75_DTS-R,N42:35/13,F,,,,,,
D,AAY\D03\I_C,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N42:16/4,F,,,,,,
D,AAY\D03\I_T,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N42:16/5,F,,,,,,
D,AAY\D03\O_C,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N45:1/4,G,,,,,,
D,AAY\D03\O_T,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N45:1/5,G,,,,,,
D,AAY\D03\T_T,CB AAY.D03 CHG TO NON-INDICATING,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,A75_DTS-R,N42:35/2,F,,,,,,
D,AAY\D04\ALM,INCOMPLETE SEQUENCE AAY.D04,F,D,A,T,F,,,,,,,,,,NORMAL,INC. SEQ,NORMAL,,,A75_DTS-R,N42:35/10,F,,,,,,
D,AAY\D04\C_C,CB AAY.D04 CHANGED TO ABNORMAL,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,A75_DTS-R,N42:35/3,F,,,,,,
D,AAY\D04\COS_C,UNCOMMANDED COS--AAY.D04 CLOSED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-CLOSED,NORMAL,,,A75_DTS-R,N42:35/14,F,,,,,,
D,AAY\D04\COS_T,UNCOMMANDED COS--AAY.D04 TRIPPED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-TRIPPD,NORMAL,,,A75_DTS-R,N42:35/13,F,,,,,,
D,AAY\D04\I_C,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N42:16/2,F,,,,,,
D,AAY\D04\I_T,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N42:16/3,F,,,,,,
D,AAY\D04\O_C,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N45:1/2,G,,,,,,
D,AAY\D04\O_T,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N45:1/3,G,,,,,,
D,AAY\D04\T_T,CB AAY.D04 CHG TO NON-INDICATING,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,A75_DTS-R,N42:35/2,F,,,,,,
D,AAY\D17\ALM,INCOMPLETE SEQUENCE AAY.D17,F,D,A,T,F,,,,,,,,,,NORMAL,INC. SEQ,NORMAL,,,A75_DTS-R,N42:35/10,F,,,,,,
D,AAY\D17\C_C,CB AAY.D17 CHANGED TO ABNORMAL,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,A75_DTS-R,N42:35/3,F,,,,,,
D,AAY\D17\COS_C,UNCOMMANDED COS--AAY.D17 CLOSED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-CLOSED,NORMAL,,,A75_DTS-R,N42:35/14,F,,,,,,
D,AAY\D17\COS_T,UNCOMMANDED COS--AAY.D17 TRIPPED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-TRIPPD,NORMAL,,,A75_DTS-R,N42:35/13,F,,,,,,
D,AAY\D17\I_C,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N42:17/0,F,,,,,,
D,AAY\D17\I_T,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N42:17/1,F,,,,,,
D,AAY\D17\O_C,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N45:2/0,G,,,,,,
D,AAY\D17\O_T,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N45:2/1,G,,,,,,
D,AAY\D17\T_T,CB AAY.D17 CHG TO NON-INDICATING,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,A75_DTS-R,N42:35/2,F,,,,,,
D,AAY\EQ_AL1,AAY STA EQUIPMENT TROUBLE #1,F,D,*,T,F,,,,,,,,,,ALARM OFF,ALARM ON,ALARM OFF,,,A75_DTS-R,N42:19/13,F,,,,,,
D,AAY\EQ_AL2,AAY STA EQUIPMENT TROUBLE #2,F,D,*,T,F,,,,,,,,,,ALARM OFF,ALARM ON,ALARM OFF,,,A75_DTS-R,N42:20/3,F,,,,,,
D,AAY\H01\ALM,INCOMPLETE SEQUENCE AAY.H01,F,D,A,T,F,,,,,,,,,,NORMAL,INC. SEQ,NORMAL,,,A75_DTS-R,N42:35/10,F,,,,,,
D,AAY\H01\C_C,CB AAY.H01 CHANGED TO ABNORMAL,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,A75_DTS-R,N42:35/3,F,,,,,,
D,AAY\H01\COS_C,UNCOMMANDED COS--AAY.H01 CLOSED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-CLOSED,NORMAL,,,A75_DTS-R,N42:35/14,F,,,,,,
D,AAY\H01\COS_T,UNCOMMANDED COS--AAY.H01 TRIPPED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-TRIPPD,NORMAL,,,A75_DTS-R,N42:35/13,F,,,,,,
D,AAY\H01\I_C,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N42:16/12,F,,,,,,
D,AAY\H01\I_T,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N42:16/13,F,,,,,,
D,AAY\H01\O_C,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N45:1/12,G,,,,,,
D,AAY\H01\O_T,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N45:1/13,G,,,,,,
D,AAY\H01\T_T,CB AAY.H01 CHG TO NON-INDICATING,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,A75_DTS-R,N42:35/2,F,,,,,,
D,AAY\H02\ALM,INCOMPLETE SEQUENCE AAY.H02,F,D,A,T,F,,,,,,,,,,NORMAL,INC. SEQ,NORMAL,,,A75_DTS-R,N42:35/10,F,,,,,,
D,AAY\H02\C_C,CB AAY.H02 CHANGED TO ABNORMAL,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,A75_DTS-R,N42:35/3,F,,,,,,
D,AAY\H02\COS_C,UNCOMMANDED COS--AAY.H02 CLOSED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-CLOSED,NORMAL,,,A75_DTS-R,N42:35/14,F,,,,,,
D,AAY\H02\COS_T,UNCOMMANDED COS--AAY.H02 TRIPPED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-TRIPPD,NORMAL,,,A75_DTS-R,N42:35/13,F,,,,,,
D,AAY\H02\I_C,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N42:16/10,F,,,,,,
D,AAY\H02\I_T,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N42:16/11,F,,,,,,
D,AAY\H02\O_C,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N45:1/10,G,,,,,,
D,AAY\H02\O_T,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N45:1/11,G,,,,,,
D,AAY\H02\T_T,CB AAY.H02 CHG TO NON-INDICATING,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,A75_DTS-R,N42:35/2,F,,,,,,
D,AAY\LCL_CTR,AAY LOCAL CONTROL ENABLED,F,D,*,T,F,,,,,,,,,,DISABLED,ENABLED,DISABLED,,,A75_DTS-R,N42:19/11,F,,,,,,
D,AAY\TRFR_TRIP,AAY TRANSFER TRIP PROTECTION FAILURE,F,D,*,T,F,,,,,,,,,,Off,On,Off,,,A75_DTS-R,N42:20/7,A,,,,,,
D,ABF\AE50,CONTACT RAIL AE50 CHANGED TO OFF,F,D,A,T,F,,,,,,,,,,AE50 ON,AE50 OFF,AE50 ON,,,BAYFAIR,N41:9/3,A,,,,,,
D,ABF\AL04,CONTACT RAIL AL04 CHANGED TO OFF,F,D,A,T,F,,,,,,,,,,AL04 ON,AL04 OFF,AL04 ON,,,BAYFAIR,N41:9/8,A,,,,,,
D,ABF\AL50,CONTACT RAIL AL50 CHANGED TO OFF,F,D,A,T,F,,,,,,,,,,AL50 ON,AL50 OFF,AL50 ON,,,BAYFAIR,N41:9/7,A,,,,,,
D,ABF\AL51,CONTACT RAIL AL51 CHANGED TO OFF,F,D,A,T,F,,,,,,,,,,AL51 ON,AL51 OFF,AL51 ON,,,BAYFAIR,N41:9/1,A,,,,,,
D,ABF\AR06,CONTACT RAIL AR06 CHANGED TO OFF,F,D,A,T,F,,,,,,,,,,AR06 ON,AR06 OFF,AR06 ON,,,BAYFAIR,N41:9/6,A,,,,,,
D,ABF\AR07,CONTACT RAIL AR07 CHANGED TO OFF,F,D,A,T,F,,,,,,,,,,AR07 ON,AR07 OFF,AR07 ON,,,BAYFAIR,N41:9/5,A,,,,,,
D,ABF\AR50,CONTACT RAIL AR50 CHANGED TO OFF,F,D,A,T,F,,,,,,,,,,AR50 ON,AR50 OFF,AR50 ON,,,BAYFAIR,N41:9/4,A,,,,,,
D,ABF\AS51,CONTACT RAIL AS51 CHANGED TO OFF,F,D,A,T,F,,,,,,,,,,AS51 ON,AS51 OFF,AS51 ON,,,BAYFAIR,N41:9/0,A,,,,,,
D,ABF\CONT_TRBL,ABF CONTROL POWER TROUBLE,F,D,A,T,F,,,,,,,,,,PWR NORMAL,PWR TRBL,PWR NORMAL,,,BAYFAIR,N41:8/5,A,,,,,,
D,ABF\D01\ALM,INCOMPLETE SEQUENCE ABF.D01,F,D,A,T,F,,,,,,,,,,NORMAL,INC. SEQ,NORMAL,,,BAYFAIR,N42:17/10,B,,,,,,
D,ABF\D01\C_C,CB ABF.D01 CHANGED TO ABNORMAL,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,BAYFAIR,N42:17/3,B,,,,,,
D,ABF\D01\COS_C,UNCOMMANDED COS--ABF.D01 CLOSED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-CLOSED,NORMAL,,,BAYFAIR,N42:17/14,B,,,,,,
D,ABF\D01\COS_T,UNCOMMANDED COS--ABF.D01 TRIPPED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-TRIPPD,NORMAL,,,BAYFAIR,N42:17/13,B,,,,,,
D,ABF\D01\I_C,CIRCUIT BREAKER: INPUT_CLOSED,F,D,A,F,F,,,,,,,,,,TRIPPED,CLOSED,TRIPPED,,,BAYFAIR,N42:17/0,B,,,,,,
D,ABF\D01\I_T,CIRCUIT BREAKER: INPUT_TRIPPED,F,D,A,F,F,,,,,,,,,,CLOSED,TRIPPED,TRIPPED,,,BAYFAIR,N42:17/1,B,,,,,,
D,ABF\D01\O_C,CIRCUIT BREAKER: OUTPUT_CLOSE,F,D,A,F,F,,,,,,,,,,TRIP,CLOSE,TRIP,,,BAYFAIR,N45:3/4,C,,,,,,
D,ABF\D01\O_T,CIRCUIT BREAKER: OUTPUT_TRIP,F,D,A,F,F,,,,,,,,,,CLOSE,TRIP,TRIP,,,BAYFAIR,N45:3/5,C,,,,,,
D,ABF\D01\T_T,CB ABF.D01 CHG TO NON-INDICATING,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,BAYFAIR,N42:17/2,B,,,,,,
D,ABF\D02\ALM,INCOMPLETE SEQUENCE ABF.D02,F,D,A,T,F,,,,,,,,,,NORMAL,INC. SEQ,NORMAL,,,BAYFAIR,N42:18/10,B,,,,,,
D,ABF\D02\C_C,CB ABF.D02 CHANGED TO ABNORMAL,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,BAYFAIR,N42:18/3,B,,,,,,
D,ABF\D02\COS_C,UNCOMMANDED COS--ABF.D02 CLOSED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-CLOSED,NORMAL,,,BAYFAIR,N42:18/14,B,,,,,,
D,ABF\D02\COS_T,UNCOMMANDED COS--ABF.D02 TRIPPED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-TRIPPD,NORMAL,,,BAYFAIR,N42:18/13,B,,,,,,
D,ABF\D02\I_C,CIRCUIT BREAKER: INPUT_CLOSED,F,D,A,F,F,,,,,,,,,,TRIPPED,CLOSED,TRIPPED,,,BAYFAIR,N42:18/0,B,,,,,,
D,ABF\D02\I_T,CIRCUIT BREAKER: INPUT_TRIPPED,F,D,A,F,F,,,,,,,,,,CLOSED,TRIPPED,TRIPPED,,,BAYFAIR,N42:18/1,B,,,,,,
D,ABF\D02\O_C,CIRCUIT BREAKER: OUTPUT_CLOSE,F,D,A,F,F,,,,,,,,,,TRIP,CLOSE,TRIP,,,BAYFAIR,N45:3/6,C,,,,,,
D,ABF\D02\O_T,CIRCUIT BREAKER: OUTPUT_TRIP,F,D,A,F,F,,,,,,,,,,CLOSE,TRIP,TRIP,,,BAYFAIR,N45:3/7,C,,,,,,
D,ABF\D02\T_T,CB ABF.D02 CHG TO NON-INDICATING,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,BAYFAIR,N42:18/2,B,,,,,,
D,ABF\D03\ALM,INCOMPLETE SEQUENCE ABF.D03,F,D,A,T,F,,,,,,,,,,NORMAL,INC. SEQ,NORMAL,,,BAYFAIR,N42:19/10,B,,,,,,
D,ABF\D03\C_C,CB ABF.D03 CHANGED TO ABNORMAL,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,BAYFAIR,N42:19/3,B,,,,,,
D,ABF\D03\COS_C,UNCOMMANDED COS--ABF.D03 CLOSED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-CLOSED,NORMAL,,,BAYFAIR,N42:19/14,B,,,,,,
D,ABF\D03\COS_T,UNCOMMANDED COS--ABF.D03 TRIPPED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-TRIPPD,NORMAL,,,BAYFAIR,N42:19/13,B,,,,,,
D,ABF\D03\I_C,CIRCUIT BREAKER: INPUT_CLOSED,F,D,A,F,F,,,,,,,,,,TRIPPED,CLOSED,TRIPPED,,,BAYFAIR,N42:19/0,B,,,,,,
D,ABF\D03\I_T,CIRCUIT BREAKER: INPUT_TRIPPED,F,D,A,F,F,,,,,,,,,,CLOSED,TRIPPED,TRIPPED,,,BAYFAIR,N42:19/1,B,,,,,,
D,ABF\D03\O_C,CIRCUIT BREAKER: OUTPUT_CLOSE,F,D,A,F,F,,,,,,,,,,TRIP,CLOSE,TRIP,,,BAYFAIR,N45:3/8,C,,,,,,
D,ABF\D03\O_T,CIRCUIT BREAKER: OUTPUT_TRIP,F,D,A,F,F,,,,,,,,,,CLOSE,TRIP,TRIP,,,BAYFAIR,N45:3/9,C,,,,,,
D,ABF\D03\T_T,CB ABF.D03 CHG TO NON-INDICATING,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,BAYFAIR,N42:19/2,B,,,,,,
D,ABF\D04\ALM,INCOMPLETE SEQUENCE ABF.D04,F,D,A,T,F,,,,,,,,,,NORMAL,INC. SEQ,NORMAL,,,BAYFAIR,N42:20/10,B,,,,,,
D,ABF\D04\C_C,CB ABF.D04 CHANGED TO ABNORMAL,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,BAYFAIR,N42:20/3,B,,,,,,
D,ABF\D04\COS_C,UNCOMMANDED COS--ABF.D04 CLOSED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-CLOSED,NORMAL,,,BAYFAIR,N42:20/14,B,,,,,,
D,ABF\D04\COS_T,UNCOMMANDED COS--ABF.D04 TRIPPED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-TRIPPD,NORMAL,,,BAYFAIR,N42:20/13,B,,,,,,
D,ABF\D04\I_C,CIRCUIT BREAKER: INPUT_CLOSED,F,D,A,F,F,,,,,,,,,,TRIPPED,CLOSED,TRIPPED,,,BAYFAIR,N42:20/0,B,,,,,,
D,ABF\D04\I_T,CIRCUIT BREAKER: INPUT_TRIPPED,F,D,A,F,F,,,,,,,,,,CLOSED,TRIPPED,TRIPPED,,,BAYFAIR,N42:20/1,B,,,,,,
D,ABF\D04\O_C,CIRCUIT BREAKER: OUTPUT_CLOSE,F,D,A,F,F,,,,,,,,,,TRIP,CLOSE,TRIP,,,BAYFAIR,N45:3/10,C,,,,,,
D,ABF\D04\O_T,CIRCUIT BREAKER: OUTPUT_TRIP,F,D,A,F,F,,,,,,,,,,CLOSE,TRIP,TRIP,,,BAYFAIR,N45:3/11,C,,,,,,
D,ABF\D04\T_T,CB ABF.D04 CHG TO NON-INDICATING,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,BAYFAIR,N42:20/2,B,,,,,,
D,ABF\D05\ALM,INCOMPLETE SEQUENCE ABF.D05,F,D,A,T,F,,,,,,,,,,NORMAL,INC. SEQ,NORMAL,,,BAYFAIR,N42:21/10,B,,,,,,
D,ABF\D05\C_C,CB ABF.D05 CHANGED TO ABNORMAL,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,BAYFAIR,N42:21/3,B,,,,,,
D,ABF\D05\COS_C,UNCOMMANDED COS--ABF.D05 CLOSED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-CLOSED,NORMAL,,,BAYFAIR,N42:21/14,B,,,,,,
D,ABF\D05\COS_T,UNCOMMANDED COS--ABF.D05 TRIPPED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-TRIPPD,NORMAL,,,BAYFAIR,N42:21/13,B,,,,,,
D,ABF\D05\I_C,CIRCUIT BREAKER: INPUT_CLOSED,F,D,A,F,F,,,,,,,,,,TRIPPED,CLOSED,TRIPPED,,,BAYFAIR,N42:21/0,B,,,,,,
D,ABF\D05\I_T,CIRCUIT BREAKER: INPUT_TRIPPED,F,D,A,F,F,,,,,,,,,,CLOSED,TRIPPED,TRIPPED,,,BAYFAIR,N42:21/1,B,,,,,,
D,ABF\D05\O_C,CIRCUIT BREAKER: OUTPUT_CLOSE,F,D,A,F,F,,,,,,,,,,TRIP,CLOSE,TRIP,,,BAYFAIR,N45:3/12,C,,,,,,
D,ABF\D05\O_T,CIRCUIT BREAKER: OUTPUT_TRIP,F,D,A,F,F,,,,,,,,,,CLOSE,TRIP,TRIP,,,BAYFAIR,N45:3/13,C,,,,,,
D,ABF\D05\T_T,CB ABF.D05 CHG TO NON-INDICATING,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,BAYFAIR,N42:21/2,B,,,,,,
D,ABF\D06\ALM,INCOMPLETE SEQUENCE ABF.D06,F,D,A,T,F,,,,,,,,,,NORMAL,INC. SEQ,NORMAL,,,BAYFAIR,N42:22/10,B,,,,,,
D,ABF\D06\C_C,CB ABF.D06 CHANGED TO ABNORMAL,F,D,A,T,F,,,,,,,,,,NORMAL,OUT OF SEQ,NORMAL,,,BAYFAIR,N42:22/3,B,,,,,,
D,ABF\D06\COS_C,UNCOMMANDED COS--ABF.D06 CLOSED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-CLOSED,NORMAL,,,BAYFAIR,N42:22/14,B,,,,,,
D,ABF\D06\COS_T,UNCOMMANDED COS--ABF.D06 TRIPPED,F,D,A,T,F,,,,,,,,,,NORMAL,COS-TRIPPD,NORMAL,,,BAYFAIR,N42:22/13,B,,,,,,
D,ABF\D06\I_C,CIRCUIT BREAKER: INPUT_CLOSED,F,D,A,F,F,,,,,,,,,,TRIPPED,CLOSED,TRIPPED,,,BAYFAIR,N42:22/0,B,,,,,,
D,ABF\D06\I_T,CIRCUIT BREAKER: INPUT_TRIPPED,F,D,A,F,F,,,,,,,,,,CLOSED,TRIPPED,TRIPPED,,,BAYFAIR,N42:22/1,B,,,,,,
D,ABF\D06\O_C,CIRCUIT BREAKER: OUTPUT_CLOSE,F,D,A,F,F,,,,,,,,,,TRIP,CLOSE,TRIP,,,BAYFAIR,N45:4/0,C,,,,,,
